employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP100889,,2025,Dwi Baskara Rohman,939709,4,1,4,5,5,1,1,3,4,74
EMP100890,4.0,2025,Valdo Anggara,411067,2,2,2,2,5,1,2,3,5,0
EMP100891,4.0,2025,Rendra Maulida,291074,4,2,1,3,5,1,2,1,6,80
EMP100892,3.0,2025,Joko Jatmiko Maulida,205489,3,2,5,1,1,2,3,1,4,18
EMP100893,3.0,2025,Nabila Maulida,226709,1,2,4,6,2,2,1,2,4,63
EMP100894,3.0,2025,Arif Aji Utami,812456,4,3,2,6,4,2,2,4,4,3
EMP100895,3.0,2025,Wahyu Tri Subekti,434348,2,4,4,6,5,2,2,3,5,43
EMP100896,,2025,Rizka Setiawan,859373,1,3,2,5,4,2,3,2,3,51
EMP100897,2.0,2025,Galih Saputra Siregar,856508,3,4,5,3,4,3,3,3,1,38
EMP100898,3.0,2025,Dewi Permadi,291967,1,4,1,2,5,3,3,4,6,66
EMP100899,3.0,2025,Vania Handayani,669591,1,2,4,2,1,2,2,1,4,56
EMP100900,3.0,2025,Prasetyo Hartanto,542670,4,2,5,5,3,3,2,4,1,31
EMP100901,3.0,2025,Valdo Siregar,458232,2,2,3,2,3,3,3,2,1,50
EMP100902,2.0,2025,Eko Iqbal Mahendra,821751,4,4,6,5,3,2,3,4,1,29
EMP100903,2.0,2025,Budi Ridwan,778882,2,1,1,6,3,3,1,4,1,56
EMP100904,1.0,2025,Julia Zulfikar,913144,3,1,3,2,2,1,3,2,4,19
EMP100905,3.0,2025,Hadi Yudhistira Subekti,467531,3,3,2,1,4,1,2,1,3,49
EMP100906,,2025,Oka Salsabila,653296,4,1,2,4,4,1,3,4,6,43
EMP100907,3.0,2025,Yuni Aji Wijaya,140899,4,2,6,4,4,3,1,2,3,26
EMP100908,3.0,2025,Ahmad Utama Mahendra,135388,3,4,2,4,1,1,1,1,1,42
EMP100909,5.0,2025,Valdo Wijaya Syahputra,258027,1,1,4,4,5,3,3,2,2,54
EMP100910,1.0,2025,Hadi Iqbal Pratama,866432,3,4,4,1,3,1,3,3,2,66
EMP100911,2.0,2025,Prasetyo Halim Syahputra,487057,2,2,3,3,5,1,2,4,3,11
EMP100912,3.0,2025,Mahendra Tamba,759155,3,1,2,5,4,1,2,1,1,37
EMP100913,4.0,2025,Wahyu Ginting,424479,1,1,4,3,3,1,1,4,2,28
EMP100914,3.0,2025,Fitri Firmansyah,584729,2,4,4,3,3,1,3,2,3,47
EMP100915,3.0,2025,Fajar Setiawan,455423,4,1,4,2,4,1,3,1,3,46
EMP100916,1.0,2025,Utami Ginting,759783,4,3,4,3,2,3,3,1,5,56
EMP100917,3.0,2025,Arif Santoso,923641,4,1,2,5,5,2,2,1,3,49
EMP100918,3.0,2025,Yuni Lestari,361114,1,3,4,1,3,3,3,3,3,72
EMP100919,4.0,2025,Vania Kusuma,708766,1,4,1,2,4,2,3,3,5,65
EMP100920,2.0,2025,Rifqi Tamba,985610,1,4,2,1,3,2,3,3,2,2
EMP100921,,2025,Lestari Mahendra,682307,4,4,2,4,3,3,3,2,4,15
EMP100922,3.0,2025,Hana Hasibuan,655699,3,4,5,3,2,1,2,1,4,66
EMP100923,2.0,2025,Arif Qolbi Fauziah,387168,1,3,4,6,1,1,1,1,2,18
EMP100924,5.0,2025,Julia Yudhistira Lukman,989748,1,1,5,6,3,1,3,3,5,52
EMP100925,4.0,2025,Yuni Putra,376915,3,2,3,6,1,2,3,3,6,39
EMP100926,5.0,2025,Intan Candra Rahmawati,341655,2,2,5,1,5,3,3,3,5,78
EMP100927,3.0,2025,Maya Kusuma,155081,2,2,4,1,2,3,3,2,4,65
EMP100928,4.0,2025,Zaki Yudhistira Rohman,817371,2,4,4,1,5,3,2,1,1,34
EMP100929,1.0,2025,Anisa Mahardika Utami,504248,1,1,2,5,4,2,3,3,2,71
EMP100930,3.0,2025,Intan Aji Hartanto,951577,2,3,3,4,1,1,2,1,6,114
EMP100931,3.0,2025,Rani Wijaya,530785,1,1,2,4,1,2,3,1,2,39
EMP100932,2.0,2025,Ahmad Kurniawan,744513,4,3,3,5,1,1,2,4,2,95
EMP100933,2.0,2025,Ahmad Anggara,306651,3,2,3,2,1,1,3,3,6,22
EMP100934,4.0,2025,Rifqi Salsabila,366343,1,1,4,4,1,3,2,1,6,68
EMP100935,4.0,2025,Evi Erlangga Herlambang,932485,2,4,5,5,5,3,1,4,4,43
EMP100936,1.0,2025,Sari Wijaya,952635,4,2,6,4,4,3,3,3,3,16
EMP100937,,2025,Joko Mahardika Ananda,165495,4,1,6,4,5,2,3,3,5,54
EMP100938,,2025,Anisa Hasibuan,283342,3,2,3,5,3,1,3,3,5,36
EMP100939,2.0,2025,Rizka Lukman,696192,4,1,4,1,5,3,3,1,4,48
EMP100940,2.0,2025,Intan Mahendra,441058,3,4,3,1,4,2,3,1,2,12
EMP100941,2.0,2025,Joko Firmansyah,866301,3,3,2,4,5,2,3,2,1,61
EMP100942,3.0,2025,Citra Wijaya Sinaga,131238,4,3,6,5,3,1,1,1,2,34
EMP100943,3.0,2025,Rama Aji Purnama,119711,2,4,5,2,5,3,3,3,6,34
EMP100944,1.0,2025,Adit Utama Wijaya,775814,4,2,6,1,4,3,3,1,3,86
EMP100945,4.0,2025,Tania Dharma Siregar,751060,4,3,4,1,4,3,1,3,6,60
EMP100946,1.0,2025,Andi Tamba,293400,1,4,4,4,1,1,1,2,5,32
EMP100947,6.0,2025,Maya Herlambang,163487,2,1,2,3,4,1,3,1,5,49
EMP100948,2.0,2025,Iman Permadi,103820,2,3,2,4,4,1,3,2,4,56
EMP100949,2.0,2025,Joko Saputra Ramadhan,864161,4,2,1,2,2,2,1,3,6,14
EMP100950,3.0,2025,Budi Rohman,739792,4,2,4,3,4,2,2,1,2,70
EMP100951,2.0,2025,Rama Rachman Wijaya,278658,2,2,2,1,5,3,2,1,1,20
EMP100952,3.0,2025,Yuni Lukman,305151,1,1,3,3,2,2,1,4,2,20
EMP100953,,2025,Hadi Anugrah Yulianto,794999,3,2,4,2,5,3,2,1,3,51
EMP100954,3.0,2025,Ayu Yudhistira Ridwan,464247,3,2,5,3,3,3,2,2,3,3
EMP100955,3.0,2025,Evi Lestari Wibowo,857867,1,4,4,2,5,2,2,2,1,48
EMP100956,3.0,2025,Anisa Suharto,511921,1,3,2,3,3,2,3,3,5,39
EMP100957,4.0,2025,Julia Zulfikar Saputra,561156,1,3,2,1,3,2,1,4,6,43
EMP100958,5.0,2025,Arif Wijaya Pamungkas,325441,4,4,1,4,1,1,2,2,2,79
EMP100959,3.0,2025,Mahendra Fadillah Ananda,484361,1,4,5,1,5,2,2,1,3,35
EMP100960,,2025,Bayu Nabila Maulida,688451,4,2,4,2,1,1,1,2,5,29
EMP100961,4.0,2025,Dinda Siregar,524821,3,1,3,6,2,1,3,1,5,29
EMP100962,5.0,2025,Kartika Wibowo,465320,4,3,5,1,3,2,3,1,6,40
EMP100963,5.0,2025,Ahmad Permadi,841211,3,2,4,4,1,2,3,3,3,56
EMP100964,5.0,2025,Cahyo Ginting,759272,2,1,4,4,5,1,2,1,5,62
EMP100965,,2025,Intan Dharma Suharto,579307,2,3,3,5,1,2,1,4,4,37
EMP100966,2.0,2025,Ayu Wijaya Hasibuan,619858,2,2,4,6,4,2,1,2,2,59
EMP100967,3.0,2025,Joko Lestari,493467,4,2,5,3,5,1,1,1,4,42
EMP100968,,2025,Vania Yudhistira Wibowo,335514,2,4,1,3,5,1,2,3,5,30
EMP100969,4.0,2025,Nugroho Lukman,282088,3,1,5,5,1,2,2,2,6,53
EMP100970,4.0,2025,Zaki Candra Ramadhan,506635,4,2,3,6,5,1,2,4,1,26
EMP100971,3.0,2025,Lestari Ananda,480581,1,2,4,2,5,2,3,4,1,22
EMP100972,5.0,2025,Dian Lukman,620442,4,2,2,4,5,3,2,3,6,72
EMP100973,3.0,2025,Anisa Wijaya,231132,1,3,1,3,4,2,2,1,6,45
EMP100974,3.0,2025,Luthfi Lestari,203287,2,4,2,4,2,3,1,1,4,43
EMP100975,,2025,Dwi Maulida,454327,3,2,1,6,2,1,3,4,1,75
EMP100976,2.0,2025,Budi Suharto,489743,1,2,3,2,5,3,2,4,1,72
EMP100977,,2025,Rifqi Syahputra,522498,3,4,3,4,4,1,3,1,6,49
EMP100978,2.0,2025,Ari Aji Pratama,944946,4,1,3,5,4,3,3,2,6,8
EMP100979,2.0,2025,Anisa Mahardika Pradana,249918,3,4,3,5,1,2,3,4,5,87
EMP100980,4.0,2025,Evi Nabila Siregar,634952,1,4,6,1,3,2,2,1,3,39
EMP100981,3.0,2025,Bayu Anugrah Sinaga,919986,1,2,3,3,2,1,1,2,3,66
EMP100982,4.0,2025,Hana Wijaya,209571,3,2,5,6,5,3,3,1,1,15
EMP100983,3.0,2025,Iman Mahardika Utami,573134,1,4,3,1,2,3,3,1,2,67
EMP100984,1.0,2025,Wulan Zulfikar Lestari,434006,4,2,2,2,1,2,1,3,1,33
EMP100985,1.0,2025,Sari Halim Fauziah,364648,3,4,3,3,1,3,1,4,3,27
EMP100986,3.0,2025,Novi Tamba,893147,4,2,3,2,1,3,3,3,5,65
EMP100987,5.0,2025,Prasetyo Purnama,105970,2,3,1,4,1,1,3,2,2,44
EMP100988,5.0,2025,Prasetyo Zulfikar,195840,2,2,2,6,3,2,2,3,1,40
EMP100989,4.0,2025,Hadi Yudhistira Siregar,213873,4,1,5,5,2,1,1,3,2,38
EMP100990,5.0,2025,Oka Ananda,789945,4,3,6,4,2,3,1,1,6,59
EMP100991,4.0,2025,Lestari Lukman,391389,4,4,6,4,2,2,1,1,2,35
EMP100992,,2025,Kurnia Tamba,705683,2,2,2,5,3,2,1,1,6,50
EMP100993,4.0,2025,Wulan Purnama,997446,1,4,2,5,5,3,3,3,3,36
EMP100994,3.0,2025,Rizka Kusuma Rahmawati,632384,2,1,4,2,2,1,2,3,5,80
EMP100995,,2025,Anisa Ramadhan,964845,1,4,2,2,2,1,3,3,5,90
EMP100996,4.0,2025,Anisa Saputra,218963,2,1,1,2,2,1,2,1,4,56
EMP100997,3.0,2025,Dwi Setiawan,675998,4,3,6,6,2,1,1,1,6,88
EMP100998,4.0,2025,Citra Pratama,311233,1,1,1,5,2,2,2,4,4,60
EMP100999,3.0,2025,Rani Pratama,752447,4,3,5,1,4,3,1,3,3,7
EMP101000,3.0,2025,Eko Maulida,230470,1,1,3,6,4,3,2,2,5,27
EMP101001,4.0,2025,Maya Siregar,771179,2,3,2,1,5,2,2,4,3,42
EMP101002,2.0,2025,Hadi Pratama,731877,2,1,2,2,4,2,1,4,4,72
EMP101003,4.0,2025,Bella Utama Zulfikar,991012,2,3,5,3,1,2,1,2,4,55
EMP101004,4.0,2025,Kurnia Ananda,928551,4,2,4,5,5,3,2,4,3,76
EMP101005,3.0,2025,Eko Ganesha Kurniawan,616390,2,3,5,1,3,2,1,3,5,25
EMP101006,4.0,2025,Yuni Pratama,942625,1,4,5,2,5,3,1,4,5,68
EMP101007,5.0,2025,Prasetyo Subekti,794481,4,2,2,2,5,3,3,4,3,55
EMP101008,2.0,2025,Oka Putra,257490,4,1,1,2,3,1,1,4,3,98
EMP101009,5.0,2025,Lestari Dharma Herlambang,708873,4,3,3,1,3,3,1,4,3,46
EMP101010,2.0,2025,Nabila Santoso,749823,4,3,1,6,1,1,3,4,3,97
EMP101011,,2025,Wahyu Jatmiko Siregar,828769,2,3,1,2,2,3,3,4,4,42
EMP101012,4.0,2025,Prasetyo Ginting,549422,2,1,4,4,3,2,2,1,3,56
EMP101013,2.0,2025,Putri Pratomo,779125,1,4,4,2,1,3,2,1,2,69
EMP101014,4.0,2025,Nurlita Salsabila,338900,2,1,1,2,1,1,1,2,3,35
EMP101015,,2025,Umar Wijaya,547334,3,3,4,1,5,3,1,4,4,28
EMP101016,4.0,2025,Vania Pratomo,117075,2,2,3,3,3,2,1,4,3,80
EMP101017,3.0,2025,Nugroho Lestari Gunawan,578511,2,3,3,2,4,2,3,2,2,0
EMP101018,3.0,2025,Rani Kusuma,393025,2,2,6,6,2,1,1,2,5,41
EMP101019,,2025,Hadi Mahardika Ridwan,906909,1,3,1,5,2,2,1,3,6,39
EMP101020,2.0,2025,Wahyu Hidayat,148986,1,4,4,2,4,1,3,1,4,68
EMP101021,4.0,2025,Rani Fadillah Maulana,379798,3,4,5,6,3,3,3,4,3,8
EMP101022,4.0,2025,Hadi Siregar,134033,2,1,6,4,5,3,3,3,5,65
EMP101023,4.0,2025,Yuni Ginting,460178,2,4,3,1,1,3,2,1,6,33
EMP101024,2.0,2025,Citra Situmorang,688308,4,2,6,6,5,1,2,1,6,30
EMP101025,4.0,2025,Tania Lestari Indrawan,297587,3,1,5,5,4,1,2,4,4,29
EMP101026,3.0,2025,Eko Santoso,739417,1,4,6,4,2,3,3,4,1,83
EMP101027,2.0,2025,Kartika Anugrah Halim,720859,2,3,4,3,2,3,1,1,4,47
EMP101028,4.0,2025,Dwi Sinaga,365169,2,4,4,3,2,3,2,1,3,45
EMP101029,3.0,2025,Ayunda Situmorang,443416,1,1,5,6,4,2,3,2,2,31
EMP101030,4.0,2025,Dimas Ananda,999361,2,4,3,4,2,2,1,1,5,56
EMP101031,4.0,2025,Putri Wijaya,150376,2,2,5,3,2,3,3,3,4,36
EMP101032,3.0,2025,Zaki Utama Pratomo,536520,4,2,2,2,3,1,2,2,4,41
EMP101033,3.0,2025,Citra Saputra,659460,2,2,6,2,2,3,2,3,4,27
EMP101034,3.0,2025,Citra Rohman,578591,3,2,3,5,4,3,3,4,2,34
EMP101035,,2025,Luthfi Zulfikar,777863,2,2,3,3,3,1,1,1,4,48
EMP101036,1.0,2025,Mahendra Santoso,631368,3,1,3,1,3,3,3,1,5,37
EMP101037,3.0,2025,Rani Utama Gunawan,326021,1,4,5,1,3,1,3,2,5,2
EMP101038,1.0,2025,Ayunda Lestari Sinaga,121286,3,1,5,6,4,1,1,1,3,43
EMP101039,3.0,2025,Fajar Pamungkas,347604,2,4,6,5,4,1,2,4,5,31
EMP101040,3.0,2025,Ayunda Hidayat,518158,1,2,3,4,3,2,3,3,1,73
EMP101041,,2025,Hana Dharma Hidayat,980204,2,3,1,2,5,3,3,3,6,50
EMP101042,4.0,2025,Lestari Utami,888516,4,3,4,4,1,1,1,2,1,5
EMP101043,4.0,2025,Joko Rachman Setiawan,431590,3,3,4,4,1,1,3,4,2,37
EMP101044,2.0,2025,Nabila Lestari Sinaga,100965,4,4,4,2,1,2,2,3,5,58
EMP101045,4.0,2025,Putri Mahendra,461838,4,4,1,5,1,2,3,3,4,59
EMP101046,2.0,2025,Rama Wibowo,612536,4,1,6,3,4,3,2,2,6,56
EMP101047,3.0,2025,Lestari Ganesha Fauziah,420981,4,1,4,1,2,3,3,3,6,55
EMP101048,,2025,Rama Nabila Hasibuan,330012,2,4,6,3,3,1,2,3,2,51
EMP101049,3.0,2025,Teguh Subekti,870495,1,2,5,4,3,2,3,3,2,25
EMP101050,4.0,2025,Dimas Saputra Herlambang,210438,2,2,4,6,1,3,3,1,2,23
EMP101051,,2025,Bella Permadi,533982,3,2,6,3,5,2,3,1,2,74
EMP101052,2.0,2025,Nadia Zulfikar Sinaga,467066,3,3,6,2,5,3,2,4,5,102
EMP101053,,2025,Evi Hartanto,759542,4,1,6,1,3,3,2,2,5,28
EMP101054,,2025,Yuni Erlangga Subekti,656817,3,3,5,3,4,3,3,1,3,12
EMP101055,5.0,2025,Yoga Candra Hartanto,296785,2,1,5,5,3,2,2,3,4,38
EMP101056,2.0,2025,Umar Hartanto,880589,2,2,3,4,3,3,3,2,5,33
EMP101057,2.0,2025,Dinda Anggara,818913,2,2,4,6,2,1,1,4,1,44
EMP101058,1.0,2025,Umar Yulianto,532927,4,2,2,1,2,3,1,2,4,31
EMP101059,4.0,2025,Tania Fadillah Firmansyah,699881,3,3,1,5,3,3,3,1,5,78
EMP101060,3.0,2025,Galih Fauziah,408249,4,2,3,1,3,1,3,3,6,52
EMP101061,2.0,2025,Ayu Handayani,435734,4,2,6,4,3,2,3,3,3,53
EMP101062,4.0,2025,Rifqi Jatmiko Wijaya,768212,1,3,4,4,1,3,1,4,2,4
EMP101063,,2025,Rendra Kusuma Siregar,560159,2,2,2,2,5,3,1,1,1,35
EMP101064,1.0,2025,Oktavia Mahendra,497662,2,2,1,5,4,1,1,2,5,78
EMP101065,5.0,2025,Nabila Kusuma Gunawan,570985,3,3,6,1,1,3,3,2,2,13
EMP101066,2.0,2025,Novi Hartanto,827793,1,4,6,6,4,3,1,3,1,27
EMP101067,2.0,2025,Galih Kusuma Ramadhan,392448,2,1,1,6,4,2,2,4,2,1
EMP101068,3.0,2025,Kurnia Erlangga Maulana,966314,1,2,1,4,3,2,1,3,1,52
EMP101069,2.0,2025,Ayu Erlangga Kurniawan,898560,3,2,2,5,5,1,2,1,5,52
EMP101070,4.0,2025,Nugroho Hasibuan,503961,1,3,2,2,2,1,3,3,1,52
EMP101071,,2025,Wulan Pratama,156923,2,4,6,3,2,1,3,1,6,29
EMP101072,2.0,2025,Adi Pramudita Indrawan,534445,2,3,4,1,3,1,1,3,4,15
EMP101073,2.0,2025,Nabila Utami,250951,4,4,5,4,4,2,3,1,1,56
EMP101074,,2025,Nabila Aji Kusuma,566059,2,3,1,4,4,2,2,4,5,63
EMP101075,3.0,2025,Hadi Wijaya Gunawan,494272,4,3,6,6,4,1,1,3,2,97
EMP101076,3.0,2025,Satya Pamungkas,796070,3,4,5,5,3,3,3,3,5,63
EMP101077,4.0,2025,Hana Dharma Maulida,117103,4,4,6,6,3,1,1,2,3,46
EMP101078,4.0,2025,Satya Saputra,669054,3,1,5,6,4,1,1,4,1,97
EMP101079,3.0,2025,Bayu Sinaga,463325,2,3,5,6,2,3,2,1,3,5
EMP101080,3.0,2025,Galih Zulfikar Ramadhan,785890,1,2,1,1,4,2,1,2,1,29
EMP101081,4.0,2025,Putri Nabila Rohman,898136,4,2,1,1,1,1,1,4,5,53
EMP101082,5.0,2025,Rani Permadi,212470,1,4,1,5,5,3,1,2,3,43
EMP101083,2.0,2025,Adit Salsabila,826082,4,1,4,4,5,1,2,4,5,29
EMP101084,4.0,2025,Fitri Hartanto,471131,4,3,3,6,2,2,2,3,2,47
EMP101085,4.0,2025,Rendra Maulana,629636,2,1,5,5,2,1,3,4,2,120
EMP101086,3.0,2025,Nugroho Maulana,638811,2,4,2,6,1,3,1,1,5,3
EMP101087,3.0,2025,Rendra Saputra Gunawan,318120,3,4,1,5,5,1,2,2,2,86
EMP101088,2.0,2025,Rama Jatmiko Gunawan,861774,3,4,5,5,4,3,3,1,3,54
EMP101089,4.0,2025,Nabila Salsabila,983417,3,1,4,2,5,3,1,2,1,33
EMP101090,3.0,2025,Bella Fauziah,674936,3,2,2,3,4,1,1,3,1,74
EMP101091,5.0,2025,Ari Saputra Pamungkas,393266,1,2,5,6,4,1,1,4,4,11
EMP101092,4.0,2025,Rani Gunawan,988740,2,2,1,5,3,1,1,1,2,57
EMP101093,3.0,2025,Joko Iqbal Lestari,679557,3,1,3,4,4,2,1,4,3,60
EMP101094,3.0,2025,Novi Zulfikar Handayani,891088,1,3,5,3,1,3,1,1,4,27
EMP101095,0.0,2025,Nadia Simanjuntak,398502,4,1,5,5,5,1,1,3,3,9
EMP101096,4.0,2025,Rizka Wijaya,240175,1,2,2,4,5,3,3,1,3,43
EMP101097,2.0,2025,Bayu Mahendra,480143,4,4,3,4,4,3,1,3,6,38
EMP101098,5.0,2025,Utami Firmansyah,271832,4,4,3,3,3,3,2,2,5,46
EMP101099,,2025,Nabila Kusuma,776725,1,2,5,2,5,3,1,2,2,84
EMP101100,3.0,2025,Fitri Jatmiko Setiawan,520933,2,3,4,3,2,3,3,2,3,43
EMP101101,3.0,2025,Nugroho Yudhistira Lukman,912199,3,4,3,4,5,2,1,2,3,9
EMP101102,,2025,Novi Sinaga,822577,1,3,2,3,2,3,1,3,4,81
EMP101103,5.0,2025,Wulan Lestari Saputra,166683,2,4,5,1,3,3,3,2,6,39
EMP101104,2.0,2025,Oktavia Lestari,317370,2,2,3,2,5,1,3,4,6,65
EMP101105,2.0,2025,Kartika Saputra Siregar,488506,2,1,3,4,4,2,1,3,4,36
EMP101106,4.0,2025,Sari Siregar,773738,1,1,1,4,5,3,1,2,3,59
EMP101107,1.0,2025,Mahendra Fadillah Pradana,295435,2,3,4,6,4,1,3,2,3,51
EMP101108,3.0,2025,Dewi Pradana,432798,4,2,6,3,4,2,3,2,4,21
EMP101109,4.0,2025,Bella Suharto,907952,2,4,2,2,3,2,3,4,4,43
EMP101110,,2025,Rani Simanjuntak,779428,4,3,4,6,3,1,3,3,1,63
EMP101111,4.0,2025,Bella Firmansyah,851783,3,2,2,4,5,2,1,1,3,98
EMP101112,4.0,2025,Budi Firmansyah,316948,2,1,1,5,1,1,1,2,1,52
EMP101113,1.0,2025,Evi Syahputra,182862,3,1,4,2,5,3,3,3,2,30
EMP101114,3.0,2025,Tania Fauziah,852501,3,1,1,5,3,1,1,1,5,38
EMP101115,2.0,2025,Valdo Putra,996287,2,3,6,6,3,1,3,1,6,34
EMP101116,4.0,2025,Dimas Tri Zulfikar,446942,4,1,4,2,2,1,1,2,1,36
EMP101117,2.0,2025,Rendra Indrawan,719870,3,3,5,4,2,1,3,4,1,57
EMP101118,2.0,2025,Maya Dharma Kurniawan,391229,2,4,4,3,2,3,3,2,3,1
EMP101119,1.0,2025,Utami Lestari,375473,1,1,1,4,3,1,1,2,3,40
EMP101120,3.0,2025,Gita Rahmawati,792016,1,1,2,2,5,3,3,1,3,52
EMP101121,2.0,2025,Gita Hasibuan,685201,3,1,5,2,1,1,3,1,1,28
EMP101122,3.0,2025,Maya Utami,793959,3,1,1,5,3,2,2,1,2,48
EMP101123,5.0,2025,Dian Kurniawan,810966,2,4,2,6,3,2,1,3,4,50
EMP101124,4.0,2025,Cahyo Tri Maulida,585533,1,3,1,6,3,3,1,3,6,77
EMP101125,,2025,Nabila Halim,783923,3,4,6,6,2,2,3,2,6,18
EMP101126,4.0,2025,Ayunda Jatmiko Zulfikar,345007,2,2,3,3,1,3,2,2,5,61
EMP101127,4.0,2025,Valdo Hasibuan,852759,4,4,1,3,5,1,3,3,2,48
EMP101128,2.0,2025,Kartika Setiawan,188469,4,3,5,1,1,1,3,2,6,78
EMP101129,3.0,2025,Rendra Purnama,714217,1,2,4,3,5,1,2,2,1,72
EMP101130,4.0,2025,Rifqi Kusuma,406965,2,1,1,6,4,3,3,4,5,24
EMP101131,4.0,2025,Lestari Candra Nugroho,617499,2,1,3,3,2,3,2,2,1,42
EMP101132,3.0,2025,Umar Pradana,787781,4,1,3,3,5,2,3,1,3,39
EMP101133,4.0,2025,Rendra Subekti,726724,4,2,5,2,1,3,1,2,1,62
EMP101134,,2025,Kurnia Dharma Putra,373876,2,3,6,3,3,1,1,4,3,96
EMP101135,,2025,Adit Rohman,237031,4,2,2,5,5,3,3,3,1,28
EMP101136,4.0,2025,Arif Saputra Halim,482588,4,1,1,6,4,1,1,3,2,55
EMP101137,3.0,2025,Nabila Putra,798738,3,1,2,4,2,3,3,4,1,25
EMP101138,4.0,2025,Rizka Kusuma,232522,4,1,6,3,1,3,3,1,4,39
EMP101139,4.0,2025,Rendra Gunawan,158180,1,2,5,4,3,1,3,4,3,65
EMP101140,2.0,2025,Wahyu Nabila Purnama,814462,3,2,2,1,5,1,2,2,6,61
EMP101141,2.0,2025,Dwi Hartanto,381939,1,3,3,1,1,3,1,3,3,95
EMP101142,2.0,2025,Rani Kusuma Putra,163215,4,1,1,6,3,3,3,2,1,76
EMP101143,2.0,2025,Ayunda Purnama,415143,3,2,5,1,2,3,3,1,2,65
EMP101144,,2025,Rifqi Maulida,852503,3,2,1,2,5,3,2,3,6,37
EMP101145,,2025,Yoga Adi Halim,998773,3,4,1,5,2,1,3,3,5,46
EMP101146,2.0,2025,Ayu Suharto,900824,4,1,1,4,3,1,1,4,6,37
EMP101147,4.0,2025,Anisa Kusuma,996039,2,1,4,6,2,3,1,2,6,70
EMP101148,5.0,2025,Ahmad Hartanto,139833,1,2,5,3,4,2,2,3,3,81
EMP101149,3.0,2025,Utami Zulfikar Siregar,750675,2,4,1,1,5,2,3,2,3,46
EMP101150,3.0,2025,Wahyu Pramudita Indrawan,311789,2,1,3,6,4,2,3,3,3,56
EMP101151,4.0,2025,Dwi Adi Wijaya,220434,3,1,4,2,5,1,1,1,1,28
EMP101152,3.0,2025,Dewi Nabila Hasibuan,615852,1,1,1,4,3,1,2,1,1,74
EMP101153,3.0,2025,Ayunda Siregar,555882,1,2,2,2,1,2,1,4,5,112
EMP101154,5.0,2025,Gita Aji Simanjuntak,375738,3,2,6,6,2,2,1,4,1,78
EMP101155,,2025,Rizki Baskara Permadi,292332,4,3,2,4,2,2,1,2,6,128
EMP101156,,2025,Adi Halim,465053,2,3,4,1,3,3,1,3,1,55
EMP101157,,2025,Galih Iqbal Pradana,191007,4,1,1,2,3,2,2,1,3,61
EMP101158,4.0,2025,Putri Saputra Sinaga,217650,2,4,2,3,4,2,1,4,3,56
EMP101159,5.0,2025,Vania Maulana,265389,1,1,3,1,4,1,3,3,1,111
EMP101160,2.0,2025,Oka Lestari Wijaya,825453,3,4,3,4,1,2,1,4,2,52
EMP101161,3.0,2025,Fajar Ramadhan,776343,2,2,3,2,2,3,1,3,6,1
EMP101162,1.0,2025,Hadi Lestari,362076,1,3,3,6,1,3,2,2,4,61
EMP101163,3.0,2025,Maya Suharto,589918,1,2,3,2,1,1,3,2,3,32
EMP101164,4.0,2025,Nabila Subekti,612413,2,4,2,5,3,1,3,2,6,89
EMP101165,3.0,2025,Kartika Iqbal Gunawan,660208,4,4,3,3,3,3,1,3,3,21
EMP101166,3.0,2025,Utami Qolbi Halim,342257,4,3,3,1,5,3,1,4,5,71
EMP101167,5.0,2025,Rama Utami,659007,4,2,3,6,4,2,2,3,2,44
EMP101168,4.0,2025,Oka Permadi,161330,3,1,4,2,3,3,2,3,5,24
EMP101169,,2025,Anisa Wijaya Maulana,320601,2,2,1,1,5,2,1,2,4,73
EMP101170,4.0,2025,Dewi Jatmiko Indrawan,928249,2,4,2,2,3,1,1,3,5,19
EMP101171,3.0,2025,Maya Baskara Suharto,904432,3,2,4,5,4,3,3,2,3,74
EMP101172,,2025,Arif Purnama,991633,2,3,2,4,3,3,1,4,4,81
EMP101173,,2025,Rizki Dharma Rahmawati,892411,3,2,2,2,4,3,2,2,3,58
EMP101174,3.0,2025,Yoga Saputra Mahendra,645748,2,2,5,4,3,2,2,3,1,53
EMP101175,2.0,2025,Anisa Yulianto,451140,2,4,5,1,5,1,2,3,6,56
EMP101176,2.0,2025,Dimas Tri Pratama,360330,3,1,4,1,3,2,1,1,4,75
EMP101177,3.0,2025,Mahendra Siregar,580158,2,1,1,4,4,3,2,4,1,82
EMP101178,2.0,2025,Galih Rahmawati,911718,4,3,1,5,3,3,2,3,6,106
EMP101179,4.0,2025,Rani Jatmiko Indrawan,638523,1,3,6,5,4,2,3,1,6,76
EMP101180,4.0,2025,Hana Suharto,368968,4,2,6,4,4,3,1,4,5,29
EMP101181,4.0,2025,Putri Ananda,206791,2,1,3,1,5,2,3,1,2,34
EMP101182,3.0,2025,Valdo Zulfikar Santoso,714731,1,3,1,6,2,1,2,3,3,11
EMP101183,3.0,2025,Gita Adi Wibowo,628069,3,1,3,2,5,2,2,2,6,86
EMP101184,3.0,2025,Mahendra Dharma Yulianto,141920,3,4,2,2,4,2,2,3,3,62
EMP101185,,2025,Wahyu Utami,699212,4,3,3,1,1,1,1,3,1,23
EMP101186,4.0,2025,Citra Halim Wijaya,233129,2,1,1,2,4,2,2,3,6,21
